user_id,species,breed,age_months,source,device,weekday,returning_user,discount_seen,campaign_type,session_time,pages_viewed,shelter_rating,distance_km,vet_check_available,neutered,viewed_product,photo_clicks,breed_views,added_to_cart,purchased,abandoned
U00205,cat,Siamese,24+,organic,mobile,Thursday,0,0,none,2.69,3,4.8,5.5,1,1,1,2,2,0,0,1
U00206,dog,Chihuahua,12-24,organic,mobile,Tuesday,0,0,awareness,2.37,1,4.7,22.9,1,1,1,3,2,0,0,1
U00207,dog,Poodle,3-6,organic,mobile,Saturday,0,0,retargeting,0.72,1,4.9,1.0,1,1,0,0,0,0,0,0
U00208,cat,Sphynx,3-6,referral,desktop,Sunday,0,1,awareness,1.34,1,4.9,3.9,1,1,1,2,0,0,0,1
U00209,dog,Mixed,0-3,paid_ad,desktop,Thursday,0,0,seasonal,12.47,7,3.3,13.9,0,1,1,3,3,0,0,1
U00210,dog,Labrador,12-24,organic,mobile,Saturday,1,0,retargeting,8.04,5,3.6,1.0,0,0,0,0,0,0,0,0
U00211,cat,Bengal,0-3,paid_ad,desktop,Friday,1,0,none,6.4,3,4.0,15.4,1,0,1,2,1,0,0,1
U00212,cat,Siamese,3-6,email,mobile,Thursday,0,0,awareness,1.59,4,3.8,19.0,1,0,0,0,0,0,0,0
U00213,cat,Ragdoll,3-6,referral,desktop,Thursday,0,0,none,21.05,4,4.9,27.7,0,1,1,2,0,0,0,1
U00214,dog,Labrador,3-6,social_media,mobile,Friday,0,1,none,4.45,3,3.6,21.6,1,1,1,5,2,0,0,1
U00215,cat,Siamese,12-24,email,desktop,Thursday,1,0,none,12.42,2,3.2,40.8,0,1,1,7,2,0,0,1
U00216,dog,Labrador,6-12,organic,tablet,Saturday,0,0,seasonal,0.5,1,3.9,11.3,1,1,0,0,0,0,0,0
U00217,dog,Mixed,0-3,social_media,tablet,Sunday,0,0,awareness,3.89,3,4.0,20.4,1,1,1,3,4,0,0,1
U00218,cat,Ragdoll,6-12,referral,mobile,Sunday,1,0,retargeting,9.32,1,3.8,25.0,1,1,1,2,2,0,0,1
U00219,cat,Siamese,3-6,social_media,desktop,Wednesday,0,0,retargeting,3.22,4,4.6,15.1,1,1,1,3,2,0,0,1
U00220,rabbit,Mixed,3-6,organic,mobile,Sunday,1,0,retargeting,4.54,2,4.0,40.0,1,1,1,5,1,0,0,1
U00221,cat,Maine Coon,3-6,organic,tablet,Wednesday,0,0,retargeting,6.97,7,3.6,9.6,0,1,0,0,0,0,0,0
U00222,cat,Ragdoll,0-3,paid_ad,mobile,Wednesday,0,0,none,0.75,4,4.0,3.8,1,1,0,0,0,0,0,0
U00223,dog,Poodle,3-6,email,mobile,Saturday,0,0,retargeting,6.79,3,4.8,4.6,1,1,1,4,5,0,0,1
U00224,dog,Bulldog,12-24,social_media,mobile,Wednesday,1,0,awareness,0.54,1,4.7,6.7,1,1,1,3,4,0,0,1
U00225,dog,Mixed,12-24,referral,mobile,Monday,1,1,awareness,5.92,3,4.3,20.0,1,0,0,0,0,0,0,0
U00226,dog,Poodle,24+,organic,desktop,Thursday,0,0,none,36.71,5,4.3,12.2,0,1,0,0,0,0,0,0
U00227,reptile,Leopard Gecko,0-3,social_media,tablet,Saturday,0,1,none,15.85,3,4.2,40.9,0,1,1,1,1,0,0,1
U00228,dog,Bulldog,24+,referral,desktop,Wednesday,0,0,seasonal,12.56,3,3.5,34.3,0,1,0,0,0,0,0,0
U00229,bird,Lovebird,3-6,social_media,desktop,Friday,1,0,none,4.59,6,4.2,9.2,1,1,1,3,2,1,0,1
U00230,cat,Siamese,6-12,organic,desktop,Saturday,0,1,awareness,8.76,4,4.2,7.6,0,0,1,2,2,0,0,1
U00231,rabbit,Lionhead,6-12,social_media,mobile,Saturday,1,0,none,4.56,3,4.1,52.8,1,1,1,3,3,0,0,1
U00232,cat,Bengal,0-3,paid_ad,mobile,Sunday,0,0,none,0.5,1,4.6,9.8,1,1,0,0,0,0,0,0
U00233,cat,Bengal,0-3,organic,mobile,Thursday,0,0,none,0.5,4,3.1,71.0,1,1,1,2,2,0,0,1
U00234,cat,Siamese,3-6,referral,mobile,Tuesday,0,1,awareness,4.14,7,3.9,4.1,0,0,0,0,0,0,0,0
U00235,dog,German Shepherd,3-6,paid_ad,mobile,Wednesday,1,0,seasonal,0.5,1,3.1,33.2,0,0,1,2,2,1,1,0
U00236,cat,Ragdoll,3-6,organic,mobile,Thursday,1,0,none,10.9,6,4.6,4.7,1,1,1,2,1,0,0,1
U00237,dog,Golden Retriever,6-12,paid_ad,mobile,Saturday,0,0,none,3.06,6,3.5,15.5,0,0,1,2,1,0,0,1
U00238,dog,Beagle,3-6,social_media,mobile,Monday,0,1,awareness,1.36,3,3.7,100.0,1,1,1,4,2,1,1,0
U00239,cat,Siamese,6-12,social_media,tablet,Wednesday,0,0,none,3.25,2,3.7,12.8,1,1,0,0,0,0,0,0
U00240,dog,Chihuahua,0-3,paid_ad,mobile,Saturday,0,0,seasonal,8.66,1,4.9,26.4,1,1,0,0,0,0,0,0
U00241,bird,Mixed,24+,referral,mobile,Saturday,1,0,none,9.17,5,3.7,4.3,0,1,0,0,0,0,0,0
U00242,reptile,Ball Python,12-24,organic,desktop,Saturday,0,1,awareness,0.74,4,3.1,12.5,1,1,1,3,0,0,0,1
U00243,bird,Cockatiel,0-3,social_media,mobile,Saturday,1,0,awareness,5.27,3,3.1,9.4,0,0,1,4,4,0,0,1
U00244,dog,Bulldog,6-12,social_media,mobile,Saturday,1,0,retargeting,3.93,4,3.4,7.0,1,1,1,1,3,0,0,1
U00245,dog,Mixed,12-24,social_media,mobile,Saturday,1,1,awareness,4.01,6,3.2,1.0,1,0,1,0,2,0,0,1
U00246,bird,Lovebird,3-6,social_media,mobile,Thursday,1,0,none,5.29,3,4.6,20.4,1,1,0,0,0,0,0,0
U00247,cat,Mixed,3-6,organic,mobile,Sunday,0,0,none,1.15,3,4.3,56.4,1,1,0,0,0,0,0,0
U00248,reptile,Mixed,24+,email,mobile,Friday,1,1,seasonal,2.65,1,4.6,14.6,1,0,0,0,0,1,0,0
U00249,reptile,Leopard Gecko,12-24,social_media,desktop,Tuesday,0,1,retargeting,2.31,1,4.1,1.2,1,1,1,3,2,1,1,0
U00250,bird,Lovebird,3-6,organic,desktop,Wednesday,0,0,none,0.6,2,3.9,16.4,0,1,1,4,2,1,0,1
U00251,dog,Labrador,6-12,paid_ad,mobile,Saturday,1,0,retargeting,0.51,6,3.7,96.6,1,1,1,5,3,0,0,1
U00252,dog,Mixed,12-24,paid_ad,mobile,Sunday,0,0,awareness,0.67,5,4.6,20.9,1,0,1,4,3,1,1,0
U00253,bird,Mixed,3-6,social_media,mobile,Tuesday,1,1,awareness,3.34,1,3.0,8.3,0,1,1,2,2,1,0,1
U00254,dog,German Shepherd,0-3,organic,desktop,Monday,1,1,none,0.87,4,4.0,57.7,1,1,1,2,2,1,1,0
U00255,dog,German Shepherd,3-6,email,mobile,Sunday,1,0,retargeting,3.84,2,3.7,36.3,0,1,1,3,6,1,0,1
U00256,cat,Maine Coon,12-24,organic,desktop,Sunday,0,0,none,6.92,4,3.3,22.5,1,1,1,2,0,0,0,1
U00257,bird,Cockatiel,6-12,organic,desktop,Wednesday,1,1,retargeting,14.05,3,4.4,40.1,1,1,1,1,2,0,0,1
U00258,cat,Bengal,6-12,paid_ad,mobile,Thursday,0,0,none,4.48,3,3.5,22.2,1,1,1,1,2,0,0,1
U00259,cat,Ragdoll,0-3,organic,mobile,Saturday,1,0,retargeting,19.29,2,3.8,56.6,0,0,0,0,0,0,0,0
U00260,dog,Labrador,3-6,organic,mobile,Wednesday,0,0,none,0.5,2,3.6,21.3,1,0,0,0,0,0,0,0
U00261,cat,Ragdoll,12-24,organic,mobile,Sunday,0,0,none,5.54,3,4.2,2.4,1,1,0,0,0,0,0,0
U00262,reptile,Leopard Gecko,12-24,organic,mobile,Tuesday,0,1,none,0.5,1,3.0,1.6,0,1,1,3,3,1,1,0
U00263,dog,Bulldog,0-3,organic,mobile,Monday,0,1,none,5.95,3,4.3,4.2,0,1,1,5,4,0,0,1
U00264,cat,Mixed,12-24,referral,mobile,Tuesday,0,0,awareness,2.22,5,3.8,2.2,1,1,0,0,0,0,0,0
U00265,bird,Cockatiel,6-12,organic,mobile,Wednesday,0,0,none,3.31,2,4.4,12.5,0,1,0,0,0,0,0,0
U00266,cat,Mixed,3-6,organic,desktop,Tuesday,0,0,seasonal,2.89,9,4.7,16.2,1,1,1,2,6,1,1,0
U00267,cat,Mixed,0-3,organic,mobile,Monday,1,1,awareness,0.79,4,4.0,2.0,1,0,1,1,1,1,0,1
U00268,cat,Bengal,0-3,referral,tablet,Saturday,0,0,awareness,8.36,3,4.7,1.0,0,1,1,3,1,0,0,1
U00269,dog,Mixed,3-6,social_media,tablet,Tuesday,0,0,none,15.27,5,3.3,17.9,1,0,0,0,0,0,0,0
U00270,dog,Poodle,12-24,social_media,tablet,Sunday,0,0,awareness,1.32,4,3.1,1.0,1,1,1,5,0,0,0,1
U00271,rabbit,Dutch,3-6,paid_ad,desktop,Thursday,1,0,none,15.21,5,4.8,19.2,0,1,0,0,0,0,0,0
U00272,rabbit,Mixed,6-12,social_media,mobile,Saturday,0,0,retargeting,0.53,4,3.2,1.1,0,0,0,0,0,0,0,0
U00273,bird,Parakeet,0-3,social_media,mobile,Wednesday,0,1,none,4.66,2,3.4,49.6,1,0,1,0,1,0,0,1
U00274,bird,Lovebird,0-3,organic,desktop,Wednesday,0,0,retargeting,19.23,9,3.2,4.3,1,1,1,2,2,0,0,1
U00275,cat,Maine Coon,3-6,social_media,desktop,Friday,0,0,none,1.24,7,3.3,1.0,1,1,0,0,0,0,0,0
U00276,cat,Bengal,0-3,social_media,desktop,Friday,0,0,seasonal,4.45,1,4.8,14.6,1,1,0,0,0,0,0,0
U00277,rabbit,Mini Rex,0-3,email,tablet,Saturday,0,0,none,2.06,4,4.7,19.2,1,0,1,3,4,0,0,1
U00278,cat,Ragdoll,3-6,organic,mobile,Saturday,1,0,none,2.24,3,3.5,38.7,1,1,1,4,6,0,0,1
U00279,cat,Ragdoll,0-3,email,mobile,Saturday,0,0,awareness,6.37,6,4.4,26.2,0,1,1,5,2,0,0,1
U00280,rabbit,Mixed,12-24,organic,mobile,Thursday,0,1,seasonal,3.79,3,4.6,5.0,1,0,0,0,0,0,0,0
U00281,bird,Mixed,6-12,organic,mobile,Sunday,0,0,awareness,12.12,2,3.3,3.3,1,1,0,0,0,0,0,0
U00282,dog,Mixed,3-6,social_media,mobile,Friday,0,0,none,0.93,2,3.5,5.5,0,1,0,0,0,0,0,0
U00283,dog,German Shepherd,3-6,referral,desktop,Sunday,1,0,awareness,6.11,3,4.0,4.1,1,0,1,1,2,0,0,1
U00284,dog,German Shepherd,0-3,social_media,desktop,Saturday,0,1,seasonal,4.65,6,4.3,19.1,1,1,0,0,0,0,0,0
U00285,cat,Persian,12-24,email,mobile,Monday,1,0,none,11.43,1,3.8,18.0,0,1,1,7,2,1,1,0
U00286,dog,Poodle,12-24,organic,tablet,Wednesday,1,1,none,0.5,2,4.6,12.3,1,1,1,1,2,1,1,0
U00287,cat,Mixed,12-24,organic,desktop,Friday,0,0,retargeting,35.3,1,5.0,1.1,1,1,1,3,1,0,0,1
U00288,cat,Ragdoll,0-3,organic,desktop,Saturday,1,0,seasonal,5.1,4,4.7,46.0,1,1,1,3,1,0,0,1
U00289,dog,Chihuahua,0-3,social_media,mobile,Friday,0,0,retargeting,4.47,3,4.7,6.5,0,1,0,0,0,0,0,0
U00290,cat,Maine Coon,0-3,organic,desktop,Saturday,1,1,seasonal,3.48,4,3.4,25.3,0,1,1,3,1,1,0,1
U00291,dog,Mixed,6-12,organic,desktop,Wednesday,0,0,none,14.93,2,4.8,23.9,1,1,1,5,3,0,0,1
U00292,dog,Golden Retriever,6-12,paid_ad,mobile,Tuesday,0,0,awareness,3.76,3,5.0,5.3,0,1,0,0,0,0,0,0
U00293,rabbit,Mixed,24+,organic,mobile,Monday,0,0,retargeting,3.8,4,4.1,4.3,1,1,0,0,0,0,0,0
U00294,dog,Chihuahua,6-12,email,tablet,Friday,0,0,retargeting,6.8,2,4.5,11.5,1,1,1,1,3,1,1,0
U00295,dog,Beagle,3-6,social_media,mobile,Saturday,0,0,retargeting,2.06,4,4.2,6.6,0,1,1,5,3,0,0,1
U00296,cat,Mixed,6-12,social_media,mobile,Wednesday,0,0,seasonal,0.5,3,5.0,37.9,1,1,0,0,0,0,0,0
U00297,rabbit,Mixed,6-12,email,mobile,Friday,0,0,none,5.77,6,4.2,36.6,1,0,1,5,0,0,0,1
U00298,dog,Bulldog,0-3,social_media,desktop,Monday,0,0,none,2.67,6,3.9,22.2,1,0,1,5,1,1,1,0
U00299,cat,Persian,0-3,organic,desktop,Monday,0,0,none,14.74,2,3.3,1.0,1,0,1,8,4,1,1,0
U00300,dog,Beagle,6-12,paid_ad,mobile,Saturday,0,0,retargeting,4.27,4,4.7,28.0,0,0,1,1,2,1,0,1
U00301,dog,Beagle,0-3,paid_ad,mobile,Thursday,0,0,none,1.99,2,3.4,16.0,0,0,1,6,1,1,1,0
U00302,cat,Siamese,12-24,organic,tablet,Saturday,0,0,retargeting,5.86,2,4.4,11.1,1,1,0,0,0,0,0,0
U00303,cat,Ragdoll,24+,organic,desktop,Sunday,0,0,none,8.09,8,3.5,7.4,1,0,0,0,0,0,0,0
U00304,cat,Persian,0-3,paid_ad,desktop,Sunday,0,0,none,9.57,3,4.4,14.4,0,1,0,0,0,0,0,0
U00305,cat,Bengal,6-12,social_media,mobile,Tuesday,0,0,awareness,7.86,4,3.1,4.4,0,1,0,0,0,0,0,0
U00306,reptile,Bearded Dragon,3-6,email,mobile,Friday,1,0,retargeting,0.61,4,3.4,12.9,1,1,0,0,0,0,0,0
U00307,cat,Bengal,6-12,social_media,mobile,Saturday,0,0,none,13.13,3,4.4,15.8,1,1,0,0,0,0,0,0
U00308,dog,German Shepherd,6-12,organic,desktop,Saturday,0,0,retargeting,4.13,3,4.2,16.9,1,1,0,0,0,0,0,0
U00309,rabbit,Dutch,0-3,email,mobile,Saturday,0,0,awareness,6.89,6,4.1,8.2,1,1,0,0,0,0,0,0
U00310,dog,Golden Retriever,12-24,social_media,mobile,Wednesday,0,0,none,1.13,4,3.2,1.1,1,1,1,5,0,0,0,1
U00311,cat,Bengal,3-6,organic,mobile,Tuesday,0,0,none,0.5,2,4.7,8.1,1,1,0,0,0,0,0,0
U00312,dog,Mixed,0-3,social_media,mobile,Friday,0,0,retargeting,3.88,3,4.3,34.8,1,1,1,1,1,1,1,0
U00313,dog,Poodle,0-3,paid_ad,desktop,Saturday,0,0,none,3.06,3,4.2,11.6,1,1,0,0,0,0,0,0
U00314,reptile,Bearded Dragon,24+,email,mobile,Wednesday,0,0,seasonal,14.58,1,4.9,1.0,1,1,0,0,0,0,0,0
U00315,rabbit,Mini Rex,12-24,organic,desktop,Tuesday,1,1,awareness,0.66,6,4.1,7.0,0,0,1,4,3,1,0,1
U00316,cat,Sphynx,6-12,social_media,tablet,Saturday,0,0,none,0.5,1,4.6,14.3,1,1,0,0,0,0,0,0
U00317,cat,Siamese,12-24,paid_ad,mobile,Wednesday,0,1,none,0.5,6,3.4,4.9,1,1,1,3,2,1,0,1
U00318,dog,German Shepherd,6-12,paid_ad,desktop,Tuesday,1,0,none,1.91,3,3.7,3.1,1,1,0,0,0,0,0,0
U00319,dog,Chihuahua,6-12,email,tablet,Tuesday,0,1,awareness,5.63,1,4.3,12.9,1,1,1,4,2,1,0,1
U00320,dog,Bulldog,24+,organic,tablet,Wednesday,1,0,awareness,4.58,2,4.3,14.0,0,0,1,4,4,1,1,0
U00321,cat,Ragdoll,12-24,paid_ad,mobile,Friday,1,1,retargeting,1.96,2,3.2,9.2,1,1,1,2,3,1,1,0
U00322,cat,Siamese,3-6,email,mobile,Thursday,0,0,none,0.5,1,3.1,1.5,1,1,0,0,0,0,0,0
U00323,cat,Sphynx,24+,organic,mobile,Monday,0,0,none,1.21,3,3.4,20.1,0,1,1,1,2,0,0,1
U00324,dog,Poodle,0-3,social_media,desktop,Monday,1,0,none,1.59,5,4.1,21.1,0,1,0,0,0,0,0,0
U00325,reptile,Leopard Gecko,24+,social_media,desktop,Wednesday,1,1,none,8.21,3,4.5,7.4,0,1,1,0,1,0,0,1
U00326,cat,Sphynx,24+,email,desktop,Saturday,1,1,awareness,11.81,9,3.8,1.0,0,1,1,5,1,0,0,1
U00327,cat,Bengal,0-3,organic,mobile,Monday,0,0,seasonal,6.83,1,3.5,15.2,1,1,1,3,0,0,0,1
U00328,cat,Ragdoll,0-3,email,mobile,Friday,0,0,retargeting,15.81,5,4.2,57.3,1,1,0,0,0,0,0,0
U00329,cat,Persian,12-24,referral,desktop,Tuesday,1,0,retargeting,16.82,5,3.2,10.0,1,0,0,0,0,0,0,0
U00330,dog,Chihuahua,0-3,paid_ad,mobile,Tuesday,0,0,none,3.13,1,3.3,17.5,1,1,1,3,0,1,0,1
U00331,dog,Mixed,12-24,referral,desktop,Tuesday,1,0,none,4.18,4,3.9,11.2,1,1,1,2,5,1,0,1
U00332,rabbit,Holland Lop,3-6,referral,mobile,Monday,0,1,none,8.66,3,4.9,4.1,0,0,1,3,2,0,0,1
U00333,dog,Mixed,0-3,organic,mobile,Saturday,1,0,none,4.3,3,3.7,6.2,1,0,0,0,0,0,0,0
U00334,dog,German Shepherd,6-12,email,mobile,Thursday,0,0,awareness,1.59,2,4.7,48.5,1,1,0,0,0,0,0,0
U00335,dog,Mixed,3-6,social_media,mobile,Sunday,0,0,none,3.78,4,5.0,13.6,1,0,0,0,0,0,0,0
U00336,dog,Poodle,0-3,paid_ad,mobile,Monday,1,0,seasonal,22.05,3,4.6,3.1,0,1,0,0,0,0,0,0
U00337,bird,Cockatiel,6-12,organic,mobile,Tuesday,0,0,seasonal,6.63,3,3.9,1.0,0,1,1,1,1,1,0,1
U00338,cat,Maine Coon,0-3,referral,mobile,Wednesday,0,0,none,1.5,2,4.6,1.0,1,1,0,0,0,0,0,0
U00339,cat,Persian,3-6,email,mobile,Saturday,0,0,retargeting,13.91,2,3.1,10.4,1,1,0,0,0,0,0,0
U00340,dog,Chihuahua,6-12,paid_ad,mobile,Wednesday,1,0,retargeting,18.15,5,4.7,1.7,1,1,0,0,0,1,0,0
U00341,cat,Sphynx,12-24,organic,desktop,Thursday,1,0,none,2.05,6,4.0,26.8,1,0,1,1,3,1,1,0
U00342,cat,Mixed,6-12,organic,mobile,Wednesday,0,0,seasonal,10.28,2,3.9,6.3,0,1,1,4,1,1,1,0
U00343,dog,German Shepherd,0-3,paid_ad,desktop,Monday,0,1,none,16.75,3,4.5,7.3,1,0,1,3,0,0,0,1
U00344,cat,Ragdoll,12-24,organic,desktop,Sunday,0,0,retargeting,0.5,2,4.9,6.3,0,1,1,3,2,1,0,1
U00345,dog,Poodle,3-6,paid_ad,desktop,Friday,1,1,none,8.64,6,3.5,11.5,0,1,1,2,0,0,0,1
U00346,cat,Sphynx,0-3,organic,tablet,Saturday,0,0,none,2.37,2,3.8,94.7,1,1,1,2,4,0,0,1
U00347,cat,Maine Coon,3-6,email,mobile,Saturday,0,0,awareness,5.11,4,4.3,34.0,1,1,1,5,2,0,0,1
U00348,dog,Bulldog,6-12,social_media,desktop,Friday,0,0,seasonal,19.1,7,4.2,4.0,1,1,0,0,0,0,0,0
U00349,dog,Beagle,0-3,email,tablet,Monday,0,0,none,4.49,3,3.5,34.2,0,1,0,0,0,0,0,0
U00350,cat,Sphynx,0-3,email,desktop,Saturday,1,1,none,4.17,7,3.0,13.1,1,1,1,1,2,0,0,1
U00351,cat,Bengal,6-12,social_media,mobile,Tuesday,0,0,awareness,11.58,3,3.3,19.7,0,1,0,0,0,0,0,0
U00352,bird,Cockatiel,6-12,organic,mobile,Thursday,0,0,none,12.79,2,3.1,11.0,0,1,0,0,0,0,0,0
U00353,cat,Bengal,3-6,organic,mobile,Friday,0,0,retargeting,0.5,3,3.1,16.2,0,0,1,3,1,1,0,1
U00354,dog,Labrador,6-12,email,desktop,Saturday,1,0,retargeting,19.98,3,3.5,7.5,0,1,1,2,1,0,0,1
U00355,dog,Chihuahua,12-24,social_media,desktop,Saturday,0,0,seasonal,0.67,5,4.4,5.0,1,0,1,3,1,0,0,1
U00356,cat,Bengal,3-6,paid_ad,mobile,Saturday,0,0,retargeting,1.87,1,3.5,10.5,0,1,1,4,3,1,0,1
U00357,dog,Bulldog,12-24,social_media,mobile,Tuesday,0,0,seasonal,6.54,1,3.5,9.7,1,0,0,0,0,0,0,0
U00358,cat,Bengal,12-24,social_media,desktop,Wednesday,1,0,retargeting,11.71,6,4.3,7.5,1,1,1,0,4,0,0,1
U00359,bird,Mixed,6-12,social_media,mobile,Monday,0,0,seasonal,4.53,5,4.1,23.3,1,1,0,0,0,0,0,0
U00360,cat,Maine Coon,0-3,organic,desktop,Saturday,0,0,none,0.5,5,4.0,19.0,1,1,1,6,3,1,0,1
U00361,dog,Labrador,24+,social_media,desktop,Sunday,0,0,awareness,1.11,4,4.3,5.1,1,1,1,2,0,0,0,1
U00362,cat,Ragdoll,0-3,referral,mobile,Wednesday,0,0,seasonal,12.52,3,3.7,3.3,1,1,1,1,3,0,0,1
U00363,cat,Ragdoll,6-12,paid_ad,desktop,Monday,1,0,retargeting,0.66,5,3.0,1.0,1,1,1,4,1,1,0,1
U00364,cat,Siamese,6-12,social_media,mobile,Thursday,0,0,seasonal,0.5,2,3.9,58.5,0,1,0,0,0,0,0,0
U00365,bird,Canary,0-3,email,desktop,Sunday,1,0,none,10.83,6,3.7,6.5,1,1,0,0,0,0,0,0
U00366,dog,Poodle,12-24,paid_ad,tablet,Friday,0,1,seasonal,6.66,2,4.5,14.2,1,1,1,2,3,0,0,1
U00367,reptile,Leopard Gecko,6-12,social_media,desktop,Monday,0,0,retargeting,2.6,5,3.2,20.7,0,1,1,3,1,0,0,1
U00368,bird,Parakeet,6-12,organic,mobile,Sunday,0,0,none,0.63,2,4.6,3.5,0,1,0,0,0,0,0,0
U00369,dog,Chihuahua,0-3,organic,mobile,Saturday,1,1,none,9.81,3,4.4,16.5,0,1,1,1,2,1,1,0
U00370,dog,Bulldog,3-6,social_media,mobile,Tuesday,0,0,none,20.33,3,3.7,1.8,1,1,0,0,0,0,0,0
U00371,dog,Labrador,3-6,referral,mobile,Sunday,1,0,seasonal,0.5,5,4.3,1.5,0,0,1,5,2,1,1,0
U00372,dog,Golden Retriever,0-3,email,mobile,Thursday,0,0,retargeting,3.67,1,4.1,5.4,0,1,0,0,0,0,0,0
U00373,dog,Beagle,6-12,organic,mobile,Thursday,0,1,seasonal,1.38,4,3.4,5.8,1,1,1,4,1,1,0,1
U00374,cat,Ragdoll,0-3,organic,mobile,Thursday,1,1,awareness,8.13,3,4.8,3.0,0,0,0,0,0,1,1,0
U00375,dog,Labrador,3-6,paid_ad,mobile,Sunday,1,0,seasonal,1.93,6,3.4,9.5,0,0,1,4,1,0,0,1
U00376,dog,Chihuahua,12-24,paid_ad,mobile,Saturday,0,0,awareness,5.71,2,3.3,14.4,0,1,1,4,3,0,0,1
U00377,rabbit,Mixed,3-6,email,tablet,Monday,0,0,none,3.88,3,3.8,39.2,1,1,1,4,1,0,0,1
U00378,dog,Bulldog,0-3,email,desktop,Sunday,0,0,none,6.08,5,4.5,18.2,1,0,0,0,0,0,0,0
U00379,rabbit,Dutch,0-3,organic,mobile,Tuesday,0,0,seasonal,6.83,1,3.4,11.1,1,1,1,2,4,1,0,1
U00380,dog,Bulldog,6-12,paid_ad,mobile,Saturday,0,0,none,2.89,5,4.7,11.6,0,1,0,0,0,0,0,0
U00381,dog,Mixed,6-12,paid_ad,mobile,Saturday,0,0,none,8.5,2,4.2,12.8,1,1,1,1,1,0,0,1
U00382,cat,Bengal,3-6,organic,mobile,Tuesday,0,1,none,2.06,4,3.4,5.1,1,1,1,4,0,1,0,1
U00383,cat,Bengal,3-6,paid_ad,mobile,Tuesday,0,0,none,0.87,2,4.1,20.5,1,1,0,0,0,0,0,0
U00384,bird,Mixed,24+,organic,desktop,Sunday,1,0,seasonal,3.65,1,3.5,15.9,1,1,0,0,0,0,0,0
U00385,cat,Siamese,0-3,organic,desktop,Thursday,1,1,awareness,5.38,8,3.4,10.1,1,1,0,0,0,1,1,0
U00386,rabbit,Mini Rex,12-24,organic,desktop,Saturday,0,1,awareness,3.9,1,3.3,3.6,1,0,1,1,2,0,0,1
U00387,dog,Labrador,24+,organic,mobile,Friday,1,0,seasonal,7.52,5,4.2,28.5,1,0,0,0,0,0,0,0
U00388,dog,Chihuahua,3-6,social_media,tablet,Saturday,0,0,awareness,5.41,4,3.0,3.3,0,1,1,1,3,0,0,1
U00389,rabbit,Mini Rex,6-12,social_media,tablet,Thursday,0,0,retargeting,10.97,4,4.9,3.3,0,0,1,5,4,1,0,1
U00390,rabbit,Holland Lop,12-24,social_media,mobile,Wednesday,0,1,none,2.53,4,3.1,2.4,0,0,1,1,2,1,1,0
U00391,reptile,Mixed,0-3,social_media,mobile,Thursday,0,0,seasonal,0.89,5,4.9,84.3,1,0,1,4,3,0,0,1
U00392,cat,Maine Coon,0-3,organic,mobile,Sunday,1,0,none,0.63,1,3.7,4.2,1,0,1,4,3,0,0,1
U00393,dog,Poodle,12-24,organic,mobile,Thursday,0,0,retargeting,9.23,3,4.1,28.6,1,1,0,0,0,0,0,0
U00394,rabbit,Lionhead,6-12,email,desktop,Tuesday,0,0,retargeting,0.5,6,4.0,1.0,0,1,0,0,0,0,0,0
U00395,dog,Golden Retriever,24+,social_media,mobile,Sunday,0,1,none,0.57,4,3.6,18.4,1,1,0,0,0,0,0,0
U00396,bird,Cockatiel,3-6,organic,mobile,Saturday,1,0,none,0.5,4,3.6,1.0,0,1,1,3,5,1,1,0
U00397,bird,Cockatiel,12-24,paid_ad,mobile,Monday,1,0,none,1.93,2,3.3,14.7,1,1,0,0,0,0,0,0
U00398,cat,Persian,24+,paid_ad,mobile,Sunday,1,0,none,3.46,4,3.7,4.6,0,1,1,3,1,1,0,1
U00399,rabbit,Dutch,0-3,paid_ad,desktop,Saturday,0,0,awareness,0.5,5,4.3,1.1,1,0,1,3,0,1,0,1
U00400,rabbit,Holland Lop,3-6,social_media,desktop,Tuesday,0,0,seasonal,4.35,14,4.2,4.8,1,1,1,2,0,0,0,1
U00401,dog,Poodle,24+,organic,desktop,Wednesday,0,1,awareness,3.9,5,4.7,2.0,0,0,1,5,4,0,0,1
U00402,bird,Parakeet,12-24,email,mobile,Saturday,0,1,awareness,5.2,1,3.4,3.7,0,1,1,5,3,1,0,1
U00403,cat,Bengal,0-3,organic,desktop,Saturday,0,0,none,13.82,6,3.3,17.4,1,1,0,0,0,1,1,0
U00404,rabbit,Mini Rex,3-6,social_media,mobile,Wednesday,1,0,none,4.04,3,4.6,26.9,1,1,1,2,1,0,0,1
U00405,dog,Labrador,6-12,organic,desktop,Wednesday,0,1,awareness,5.0,4,4.6,8.7,1,1,0,0,0,0,0,0
U00406,bird,Canary,3-6,paid_ad,mobile,Wednesday,0,0,seasonal,0.85,2,4.5,8.1,1,1,0,0,0,0,0,0
U00407,dog,Poodle,3-6,organic,mobile,Friday,1,1,seasonal,8.55,2,3.3,9.3,0,1,1,2,2,0,0,1
U00408,dog,Bulldog,3-6,referral,mobile,Tuesday,1,0,none,1.9,2,4.8,9.6,1,1,0,0,0,0,0,0
U00409,bird,Parakeet,3-6,paid_ad,mobile,Tuesday,0,0,awareness,1.54,3,3.8,4.0,1,0,1,7,2,0,0,1
U00410,dog,Beagle,3-6,social_media,tablet,Saturday,0,0,awareness,16.1,4,3.7,67.7,1,1,1,5,2,0,0,1
